title,date,jobId,location,description,url,scraped_at,page_number,Contractor
General Maintenance Worker,11/19/2024,24-02707,"Montpelier, VT","Job Description          Job Title:  General Maintenance Worker Montpelier, VT      Location: Montpelier, VT      Duration: Full Time (Permanent)      Shift:          Monday through Friday / 8:30am-5:00pm          Responsibility     Client is seeking a General Maintenance Worker for a contract to provide operation and mechanical maintenance services at a Federal Building in Montpelier, VT. Working...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290459,14,Echo IT Solutions Inc
HVAC Mechanic,11/18/2024,24-02698,"Rutland, VT","Job Title:  HVAC Mechanic   Location: Rutland, VT    Duration:  Full Time    Schedule: Day Shift      JOB SUMMARY:   HVAC Mechanic must have a minimum of five (5) years experience working on large commercial heating and air conditioning equipment. HVAC Mechanic must be competent to perform preventive and corrective maintenance on boilers, chillers, hot water heating systems, domestic water plumbin...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290461,14,Echo IT Solutions Inc
Building Engineer/ HVAC Mechanic,11/18/2024,24-02697,"Providence, RI","Job Title:  HVAC Mechanic   Location: Providence, RI    Duration:  Full Time    Schedule: Day Shift\      JOB SUMMARY:    	Client currently seeking a full-time Building Engineer/HVAC Mechanic to provide operations and mechanical maintenance services    Qualifications:      	Building Engineers must have a minimum of (5-8) years' experience in building maintenance and operation, maintaining faci...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290462,14,Echo IT Solutions Inc
Building Engineer/HVAC Mechanic,11/13/2024,24-02647,"Fitchburg, MA","Job Description          Job Title:  Building Engineer/HVAC Mechanic       Location: Fitchburg, MA      Duration: Full Time (Permanent)          H.V.A.C Level I- Qualifications:  One of 3 listed certifications (NATE, HVAC Excellence, UA Star), EPA Universal CFC certification, GSA approval. Duties: HVAC Responsibilities, Pursue/receive HVAC local/state journeyperson grade license.         H.V.A.C L...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290464,14,Echo IT Solutions Inc
Applications Trainer/Instructional Designer,11/08/2024,24-02591,"Montvale, NJ","Job Title:  Applications Trainer / Instructional Designer   Location: Montvale, NJ    Duration:  Full Time    Schedule: Mon - Fri Onsite         Job Summary    	Client is seeking a new member for the Systems Training Team within the Transformation & Development department.  	The primary responsibility of the role is to provide end-user training on systems and applications ranging from SAP S4 H...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:37.290466,14,Echo IT Solutions Inc
Sr. Accounting Manager,11/07/2024,24-02579,"Montvale, NJ","Job Title:  Senior Accounting Manager   Location: Montvale, NJ    Duration:  Full Time    Schedule: Hybrid work schedule: 3 days onsite – with Friday being a remote day for all employees         Requirements:    	Must have a CPA   	Have fixed asset inventory experience,   	Have experience in cost accounting for both book and tax  	Have managed a team.    Job Responsibilities:      	Coordinat...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365726,15,Echo IT Solutions Inc
RN -Clinic,11/07/2024,24-02572,N/A,"Job Tittle :Clinic RN Liver Consultants    Shift :8:00 AM-4:00 PM     Location: Dallas ,TX      Our Core Values are:      We serve faithfully by doing what's right with a joyful heart.   We never settle by constantly striving for better.   We are in it together by supporting one another and those we serve.   We make an impact by taking initiative and delivering exceptional experience.   Benefi...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365733,15,Echo IT Solutions Inc
Respiratory Therapist-ICU,11/07/2024,24-02571,"Rowlett, TX","Respiratory Therapist      Join a winning team of Registered Respiratory Therapist professionals!      Our diverse culture of learning and growth has opportunities for graduates and experienced Registered Respiratory Therapists across Central and North Texas.      Baylor Scott & White is the largest not-for-profit health care system in Texas.      Location(s) : Lake Pointe, Rowlett, TX      Sc...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365734,15,Echo IT Solutions Inc
SAP FICO Consultant,11/06/2024,24-02559,"Houston, TX","Job Description          Job Title:   SAP FICO Consultant      Location:  Houston, Tx ( On-site 3 days in week)      Duration:  Long term Contract          Responsibility          An SAP FICO consultant's job description typically includes:          Business process support:  Provide support for SAP FI modules and sub-ledgers, such as AP, AR, and AA     Requirements gathering:  Facilitate workshop...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365736,15,Echo IT Solutions Inc
Sr SAP ABAP CRM Consultant,11/05/2024,24-02146,"Cincinnati, OH","Job Description          Job Title:  Sr SAP ABAP CRM Consultant      Location: Cincinnati , OH - Onsite      Duration:  Long term Contract          Responsibility     Need 12 - 15 Years experienced candidates only.     1. Custom Development     CRM-specific ABAP Enhancements: Development of CRM-specific applications and enhancements using CRM-specific function modules, classes, and BADIs (Business...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365737,15,Echo IT Solutions Inc
Technical Project Manager,10/28/2024,24-02039,"Boston, MA","Job Description          Position:  Technical Project Manager      Location: Lexington - Boston, MA 02421 (Onsite - Hybrid (3 Days in Office)      Duration: 12+ Months          Job Description:     We need to start hiring for TPM, below is the high-level JD for TPM.    Strong Technical background with MS Azure and Java Restful Services.    Strong Experience in Java Backend Services with Microservi...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365738,15,Echo IT Solutions Inc
Logistics Business Operator,10/28/2024,24-02038,"Austin, TX","Client  : Harman/Samsung        Location  : Austin, TX (Onsite - Need to work onsite from this location)        Duration  : 12 months        Job Title  : Logistics Business Operator (Sr. Staff)                Responsibilities   :               	 Monitor and manage the entire process of product movement via Air, Ocean, Land/trucking transportation process   	 Track shipments across different channe...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365739,15,Echo IT Solutions Inc
Azure Devops Engineer,10/28/2024,24-02037,"Plano TX, TX","Job Description      Client: Client     Job Title: Azure DevOps Engineer      Location: Plano TX (Onsite)      Duration: 6+ months with possible extension          Job Description:     We are looking for an experienced DevOps Engineer with a strong focus on application building rather than infrastructure management. The ideal candidate will have expertise in designing, implementing, and managing C...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365741,15,Echo IT Solutions Inc
Credentialing Specialist,10/22/2024,24-02023,N/A,Job Category   			  			  			   			  			  			Non-Clinical  			  		  		  			  			Job Title  			  			  			   			  			  			Credentialing Specialist  			  		  		  			  			Job Code  			  			  			   			  			  			Credentialing Specialist   			  		  	        	  		  			  			Duration: 13 weeks contract    			This position is completely onsite; remote work is not available.    			Shift: M-F 8AM-4:40PM    			H...,https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365742,15,Echo IT Solutions Inc
Performance Engineer,10/18/2024,24-02012,"Farmers Branch, TX","Job Description:         Client: HCL        Job Title:          OS/VM performance engineer        Location:         100% Remote        Duration:         6+ months with possible extension        Responsibility :        	 Looking for an OS/VM performance engineer to design and run experiments to quantify the performance of new processors, especially in a virtualized environment.     	 Focus is on Vi...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365743,15,Echo IT Solutions Inc
NOC Support Engineer,10/18/2024,24-02009,"Atlanta, GA","Client: iOPEX      NOC Support Engineers      Atlanta, GA      Contract        NOC Engineers. Their current role should be no engineer, and they should have minimum five years experience as NOC.. Please check the JD and send the profiles        (Sr) NOC  Support Engineers will provide technical and network problem resolution to end-users by monitor, correlate, manage and act on proactive alerts re...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365744,15,Echo IT Solutions Inc
Mainframe Infrastructure Engineer,10/17/2024,24-02008,"Texas, TX",Job Description      Client: Client     Job Role:  Mainframe Infrastructure Engineer      Location: Remote      Duration: 6+ month with possible extension          Summary     We are looking for a versatile and highly skilled Mainframe Infrastructure Engineer with expertise in observability tooling across various channels to enhance availability and expedite incident resolution.     The ideal cand...,https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365746,15,Echo IT Solutions Inc
Senior Solutions Engineer,10/17/2024,24-02007,"Texas, TX","Job Description      Client: IOPEX     Job title:  Senior Solutions Engineer      Location: Remote      Duration: 6+ Months with possible extension          About the role     We are seeking a  Senior Solutions Engineer  to join our team. Reporting to the Sr. Manager of Technical Operations, you will work closely with internal and external stakeholders to onboard and maintain integrations with 3rd...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365747,15,Echo IT Solutions Inc
Senior Devops Engineer,10/17/2024,24-02006,"Phoenix, AZ","Client:    Client     Job Title: Senior DevOps Engineer        Location:   Phoenix, AZ, 85050 (HYBRID)       Duration: 6+ months with possible extension               Summary         	 The Department of Management, Division of Information Technology (DoIT) is actively seeking a dynamic Senior DevOps Engineer to strengthen our team.   	 Our team provides custom developed enterprise and agency-speci...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365748,15,Echo IT Solutions Inc
Software Developer - Front End,10/17/2024,24-02005,"Atlanta, GA","Client: Client    Job Title:- Software Developer - Front End      Duration: 6+ Months Contract    Location:- Atlanta GA         • Is this a remote position? If not, what Client locations can a resource work and how many days a week will they be required to work onsite?    o This is onsite role. Contractor is expected to be onsite 3 days a week( designated days for the team) in regular busine...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365749,15,Echo IT Solutions Inc
EDA - Automation Engineer,10/16/2024,24-02001,"Farmers Branch, TX","Job Description      Client: HCL - Microsoft     Job Title:   EDA - Automation Engineer     Location: 100% remote, EST preferred     Duration:  6+ months with possible extension              (Need someone with Python and EDA tool)      Summary     We are seeking a Python developer skilled in EDA (Electronic Design Automation) or CAD (Computer-Aided Design) tools. The specific domain of the tools i...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365750,15,Echo IT Solutions Inc
Sr. Product Manager,10/16/2024,24-02000,"New York, NY","Job Description      Client: Fox Corporation     Position:   Sr. Product Manager   - Mobile Apps      Location: New York, NY, United States (Hybrid)      Duration: 6+ months with possible extension          Job Description:     Fox News' exclusive on-demand streaming service is seeking a Senior Product Manager to lead the development and growth of our streaming platform. This role will involve pro...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365752,15,Echo IT Solutions Inc
EDA - Automation Engineer,10/16/2024,24-01997,Texas,"Job Description          Job Title:   EDA - Automation Engineer     Location: 100% remote, EST preferred     Duration:  6+ months with possible extension    Client: HCL- Microsoft              (Need someone with Python and EDA tool)      Summary     We are seeking a Python developer skilled in EDA (Electronic Design Automation) or CAD (Computer-Aided Design) tools. The specific domain of the tools...",https://www1.jobdiva.com/portal/?a=dejdnwk3cvn3e2ee5oxu4qnai4vd5a0a807a9stx30evw26svsceqdmqvdd0tgg7&compid=-1#/,2025-08-27T15:35:41.365753,15,Echo IT Solutions Inc
